index_ids,text
19685,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 348 -InterruptEvent 0 -NGENProcess 368 -Pipe 2b4 -Comment NGen Worker Process.
19686,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 348 -InterruptEvent 0 -NGENProcess 3ac -Pipe 360 -Comment NGen Worker Process.
19687,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 348 -InterruptEvent 0 -NGENProcess 3d0 -Pipe 418 -Comment NGen Worker Process.
19688,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 348 -InterruptEvent 0 -NGENProcess 3e0 -Pipe 2b0 -Comment NGen Worker Process.
19689,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 348 -InterruptEvent 0 -NGENProcess 3f4 -Pipe 2f8 -Comment NGen Worker Process.
19690,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 25c -Pipe 408 -Comment NGen Worker Process.
19691,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 2e4 -Pipe 3cc -Comment NGen Worker Process.
19692,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 304 -Pipe 314 -Comment NGen Worker Process.
19693,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 338 -Pipe 310 -Comment NGen Worker Process.
19694,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 36c -Pipe 2f0 -Comment NGen Worker Process.
19695,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 36c -Pipe 380 -Comment NGen Worker Process.
19696,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 39c -Pipe 318 -Comment NGen Worker Process.
19697,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 34c -InterruptEvent 0 -NGENProcess 5c4 -Pipe 624 -Comment NGen Worker Process.
19698,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 178 -Pipe 354 -Comment NGen Worker Process.
19699,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 1bc -Pipe 3f4 -Comment NGen Worker Process.
19700,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 288 -Pipe 2a0 -Comment NGen Worker Process.
19701,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 290 -Pipe 1e8 -Comment NGen Worker Process.
19702,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 2f8 -Pipe 328 -Comment NGen Worker Process.
19703,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 374 -Pipe 35c -Comment NGen Worker Process.
19704,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 378 -Pipe 360 -Comment NGen Worker Process.
19705,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 398 -Pipe 314 -Comment NGen Worker Process.
19706,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 3c0 -Pipe 3bc -Comment NGen Worker Process.
19707,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 3c8 -Pipe 398 -Comment NGen Worker Process.
19708,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 3f8 -Pipe 3c0 -Comment NGen Worker Process.
19709,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 3f8 -Pipe 3e4 -Comment NGen Worker Process.
19710,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 418 -Pipe 814 -Comment NGen Worker Process.
19711,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 418 -Pipe 8a0 -Comment NGen Worker Process.
19712,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 350 -InterruptEvent 0 -NGENProcess 824 -Pipe 808 -Comment NGen Worker Process.
19713,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 1e4 -Pipe 1e8 -Comment NGen Worker Process.
19714,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 21c -Pipe 22c -Comment NGen Worker Process.
19715,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 234 -Pipe 19c -Comment NGen Worker Process.
19716,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 2ec -Pipe 2fc -Comment NGen Worker Process.
19717,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 314 -Pipe 358 -Comment NGen Worker Process.
19718,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 348 -Pipe 350 -Comment NGen Worker Process.
19719,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 354 -InterruptEvent 0 -NGENProcess 500 -Pipe 4e8 -Comment NGen Worker Process.
19720,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 358 -InterruptEvent 0 -NGENProcess 2d8 -Pipe 35c -Comment NGen Worker Process.
19721,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 358 -InterruptEvent 0 -NGENProcess 308 -Pipe 274 -Comment NGen Worker Process.
19722,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 358 -InterruptEvent 0 -NGENProcess 330 -Pipe 32c -Comment NGen Worker Process.
19723,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 358 -InterruptEvent 0 -NGENProcess 440 -Pipe 34c -Comment NGen Worker Process.
19724,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 358 -InterruptEvent 0 -NGENProcess 45c -Pipe 49c -Comment NGen Worker Process.
19725,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 35c -InterruptEvent 0 -NGENProcess 278 -Pipe 248 -Comment NGen Worker Process.
19726,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 35c -InterruptEvent 0 -NGENProcess 2e4 -Pipe 390 -Comment NGen Worker Process.
19727,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 35c -InterruptEvent 0 -NGENProcess 350 -Pipe 2d8 -Comment NGen Worker Process.
19728,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 35c -InterruptEvent 0 -NGENProcess 358 -Pipe 270 -Comment NGen Worker Process.
19729,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 360 -InterruptEvent 0 -NGENProcess 1e8 -Pipe 5a8 -Comment NGen Worker Process.
19730,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 360 -InterruptEvent 0 -NGENProcess 298 -Pipe 2e4 -Comment NGen Worker Process.
19731,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 360 -InterruptEvent 0 -NGENProcess 2a4 -Pipe 37c -Comment NGen Worker Process.
19732,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 360 -InterruptEvent 0 -NGENProcess 3e8 -Pipe 370 -Comment NGen Worker Process.
19733,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 360 -InterruptEvent 0 -NGENProcess 60c -Pipe 5c8 -Comment NGen Worker Process.
19734,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 274 -Pipe 3ec -Comment NGen Worker Process.
19735,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 2b8 -Pipe 504 -Comment NGen Worker Process.
19736,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 2c4 -Pipe 370 -Comment NGen Worker Process.
19737,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 338 -Pipe 260 -Comment NGen Worker Process.
19738,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 33c -Pipe 338 -Comment NGen Worker Process.
19739,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 34c -Pipe 3ec -Comment NGen Worker Process.
19740,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 358 -Pipe 368 -Comment NGen Worker Process.
19741,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 388 -Pipe 37c -Comment NGen Worker Process.
19742,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 47c -Pipe 4e4 -Comment NGen Worker Process.
19743,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 364 -InterruptEvent 0 -NGENProcess 6d4 -Pipe 560 -Comment NGen Worker Process.
19744,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 1ac -Pipe 3bc -Comment NGen Worker Process.
19745,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 1fc -Pipe 460 -Comment NGen Worker Process.
19746,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 344 -Pipe 370 -Comment NGen Worker Process.
19747,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 3ac -Pipe 378 -Comment NGen Worker Process.
19748,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 410 -Pipe 218 -Comment NGen Worker Process.
19749,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 410 -Pipe 494 -Comment NGen Worker Process.
19750,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 414 -Pipe 28c -Comment NGen Worker Process.
19751,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 368 -InterruptEvent 0 -NGENProcess 414 -Pipe 35c -Comment NGen Worker Process.
19752,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 1cc -Pipe 2d8 -Comment NGen Worker Process.
19753,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 280 -Pipe 3cc -Comment NGen Worker Process.
19754,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 280 -Pipe 3f8 -Comment NGen Worker Process.
19755,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 2c8 -Pipe 418 -Comment NGen Worker Process.
19756,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 2d0 -Pipe 224 -Comment NGen Worker Process.
19757,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 2d0 -Pipe 378 -Comment NGen Worker Process.
19758,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 2d8 -Pipe 2b8 -Comment NGen Worker Process.
19759,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 318 -Pipe 3a0 -Comment NGen Worker Process.
19760,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 334 -Pipe 32c -Comment NGen Worker Process.
19761,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 33c -Pipe 2c4 -Comment NGen Worker Process.
19762,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 368 -Pipe 2f0 -Comment NGen Worker Process.
19763,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 370 -Pipe 2f0 -Comment NGen Worker Process.
19764,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 388 -Pipe 1a0 -Comment NGen Worker Process.
19765,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 388 -Pipe 2bc -Comment NGen Worker Process.
19766,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 3c8 -Pipe 3dc -Comment NGen Worker Process.
19767,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 3c8 -Pipe 414 -Comment NGen Worker Process.
19768,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 36c -InterruptEvent 0 -NGENProcess 544 -Pipe 470 -Comment NGen Worker Process.
19769,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 25c -Pipe 37c -Comment NGen Worker Process.
19770,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 264 -Pipe 248 -Comment NGen Worker Process.
19771,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 2c4 -Pipe 2e8 -Comment NGen Worker Process.
19772,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 338 -Pipe 3c8 -Comment NGen Worker Process.
19773,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 354 -Pipe 36c -Comment NGen Worker Process.
19774,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 35c -Pipe 2c4 -Comment NGen Worker Process.
19775,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 404 -Pipe 2a4 -Comment NGen Worker Process.
19776,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 49c -Pipe 508 -Comment NGen Worker Process.
19777,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 504 -Pipe 338 -Comment NGen Worker Process.
19778,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 5b4 -Pipe 378 -Comment NGen Worker Process.
19779,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 370 -InterruptEvent 0 -NGENProcess 5b4 -Pipe 3e0 -Comment NGen Worker Process.
19780,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 310 -Pipe 314 -Comment NGen Worker Process.
19781,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 34c -Pipe 350 -Comment NGen Worker Process.
19782,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 364 -Pipe 370 -Comment NGen Worker Process.
19783,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 368 -Pipe 370 -Comment NGen Worker Process.
19784,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 36c -Pipe 310 -Comment NGen Worker Process.
19785,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 37c -Pipe 2dc -Comment NGen Worker Process.
19786,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 37c -Pipe 508 -Comment NGen Worker Process.
19787,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 380 -Pipe 354 -Comment NGen Worker Process.
19788,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 39c -Pipe 2b0 -Comment NGen Worker Process.
19789,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 3a0 -Pipe 2f4 -Comment NGen Worker Process.
19790,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 3b0 -Pipe 398 -Comment NGen Worker Process.
19791,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 3b8 -Pipe 3a4 -Comment NGen Worker Process.
19792,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 414 -Pipe 33c -Comment NGen Worker Process.
19793,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 374 -InterruptEvent 0 -NGENProcess 504 -Pipe 570 -Comment NGen Worker Process.
19794,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 1dc -Pipe 358 -Comment NGen Worker Process.
19795,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 284 -Pipe 2f4 -Comment NGen Worker Process.
19796,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 2b0 -Pipe 370 -Comment NGen Worker Process.
19797,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 2d0 -Pipe 3c4 -Comment NGen Worker Process.
19798,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 2d8 -Pipe 350 -Comment NGen Worker Process.
19799,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 314 -Pipe 390 -Comment NGen Worker Process.
19800,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 340 -Pipe 37c -Comment NGen Worker Process.
19801,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3a4 -Pipe 2f4 -Comment NGen Worker Process.
19802,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3a4 -Pipe 33c -Comment NGen Worker Process.
19803,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3a4 -Pipe 3d8 -Comment NGen Worker Process.
19804,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3ac -Pipe 1e4 -Comment NGen Worker Process.
19805,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3c8 -Pipe 220 -Comment NGen Worker Process.
19806,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3d0 -Pipe 300 -Comment NGen Worker Process.
19807,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 3d8 -Pipe 384 -Comment NGen Worker Process.
19808,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 430 -Pipe 484 -Comment NGen Worker Process.
19809,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 378 -InterruptEvent 0 -NGENProcess 480 -Pipe 524 -Comment NGen Worker Process.
19810,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 37c -InterruptEvent 0 -NGENProcess 2f0 -Pipe 318 -Comment NGen Worker Process.
19811,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 37c -InterruptEvent 0 -NGENProcess 3a4 -Pipe 30c -Comment NGen Worker Process.
19812,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 37c -InterruptEvent 0 -NGENProcess 3dc -Pipe 3f0 -Comment NGen Worker Process.
19813,C: Windows Microsoft.NET Framework64 v4.0.30319 mscorsvw.exe -StartupEvent 37c -InterruptEvent 0 -NGENProcess 3dc -Pipe 3f8 -Comment NGen Worker Process.
